"timestamp (abs)","timestamp (rel)","sample rate (Hz)","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
20441,17986,200000000,0,0,0,0,0,1,0,0
20444,17989,200000000,0,0,0,0,0,1,1,0
20445,17990,200000000,0,0,0,0,0,1,0,0
20447,17992,200000000,0,0,0,0,0,1,1,0
20450,17995,200000000,0,0,0,0,0,1,0,0
20452,17997,200000000,0,0,0,0,0,1,1,0
20453,17998,200000000,0,0,0,0,0,0,0,0
20467,18012,200000000,0,0,0,0,0,1,0,0
20468,18013,200000000,0,0,0,0,0,1,1,0
20470,18015,200000000,0,0,0,0,0,1,0,0
20472,18017,200000000,0,0,0,0,0,1,1,0
20474,18019,200000000,0,0,0,0,0,1,0,0
20476,18021,200000000,0,0,0,0,0,1,1,0
20479,18024,200000000,0,0,0,0,0,1,0,0
20481,18026,200000000,0,0,0,0,0,1,1,0
20482,18027,200000000,0,0,0,0,0,0,0,0
20496,18041,200000000,0,0,0,0,0,1,0,0
20497,18042,200000000,0,0,0,0,0,1,1,0
20499,18044,200000000,0,0,0,0,0,1,0,0
20501,18046,200000000,0,0,0,0,0,1,1,0
20503,18048,200000000,0,0,0,0,0,1,0,0
20505,18050,200000000,0,0,0,0,0,1,1,0
20508,18053,200000000,0,0,0,0,0,1,0,0
20509,18054,200000000,0,0,0,0,0,1,1,0
20511,18056,200000000,0,0,0,0,0,0,0,0
20525,18070,200000000,0,0,0,0,0,1,0,0
20526,18071,200000000,0,0,0,0,0,1,1,0
20527,18072,200000000,0,0,0,0,0,1,0,0
20528,18073,200000000,0,0,0,0,0,0,0,0
20529,18074,200000000,0,0,0,0,0,1,0,0
20530,18075,200000000,0,0,0,0,0,1,1,0
20532,18077,200000000,0,0,0,0,0,1,0,0
20534,18079,200000000,0,0,0,0,0,1,1,0
20536,18081,200000000,0,0,0,0,0,1,0,0
20538,18083,200000000,0,0,0,0,0,1,1,0
20539,18084,200000000,0,0,0,0,0,0,1,0
20540,18085,200000000,0,0,0,0,0,0,0,0
20553,18098,200000000,0,0,0,0,0,1,0,0
20554,18099,200000000,0,0,0,0,0,1,1,0
20556,18101,200000000,0,0,0,0,0,1,0,0
20557,18102,200000000,0,0,0,0,0,0,0,0
20558,18103,200000000,0,0,0,0,0,1,0,0
20559,18104,200000000,0,0,0,0,0,1,1,0
20561,18106,200000000,0,0,0,0,0,1,0,0
20563,18108,200000000,0,0,0,0,0,1,1,0
20565,18110,200000000,0,0,0,0,0,1,0,0
20567,18112,200000000,0,0,0,0,0,1,1,0
20568,18113,200000000,0,0,0,0,0,0,1,0
20569,18114,200000000,0,0,0,0,0,0,0,0
20582,18127,200000000,0,0,0,0,0,1,0,0
20583,18128,200000000,0,0,0,0,0,1,1,0
20585,18130,200000000,0,0,0,0,0,1,0,0
20588,18133,200000000,0,0,0,0,0,1,1,0
20589,18134,200000000,0,0,0,0,0,1,0,0
20592,18137,200000000,0,0,0,0,0,1,1,0
20594,18139,200000000,0,0,0,0,0,1,0,0
20596,18141,200000000,0,0,0,0,0,1,1,0
20597,18142,200000000,0,0,0,0,0,0,0,0
20611,18156,200000000,0,0,0,0,0,1,0,0
20612,18157,200000000,0,0,0,0,0,1,1,0
20614,18159,200000000,0,0,0,0,0,1,0,0
20617,18162,200000000,0,0,0,0,0,1,1,0
20618,18163,200000000,0,0,0,0,0,1,0,0
20621,18166,200000000,0,0,0,0,0,1,1,0
20623,18168,200000000,0,0,0,0,0,1,0,0
20626,18171,200000000,0,0,0,0,0,0,0,0
20640,18185,200000000,0,0,0,0,0,1,0,0
20641,18186,200000000,0,0,0,0,0,1,1,0
20643,18188,200000000,0,0,0,0,0,1,0,0
20645,18190,200000000,0,0,0,0,0,1,1,0
20647,18192,200000000,0,0,0,0,0,1,0,0
20650,18195,200000000,0,0,0,0,0,1,1,0
20651,18196,200000000,0,0,0,0,0,1,0,0
20655,18200,200000000,0,0,0,0,0,0,0,0
20669,18214,200000000,0,0,0,0,0,1,0,0
20670,18215,200000000,0,0,0,0,0,1,1,0
20671,18216,200000000,0,0,0,0,0,1,0,0
20674,18219,200000000,0,0,0,0,0,1,1,0
20676,18221,200000000,0,0,0,0,0,1,0,0
20678,18223,200000000,0,0,0,0,0,1,1,0
20680,18225,200000000,0,0,0,0,0,1,0,0
20683,18228,200000000,0,0,0,0,0,0,0,0
20698,18243,200000000,0,0,0,0,0,1,1,0
20700,18245,200000000,0,0,0,0,0,1,0,0
20701,18246,200000000,0,0,0,0,0,0,0,0
20702,18247,200000000,0,0,0,0,0,1,0,0
20703,18248,200000000,0,0,0,0,0,1,1,0
20705,18250,200000000,0,0,0,0,0,1,0,0
20707,18252,200000000,0,0,0,0,0,1,1,0
20709,18254,200000000,0,0,0,0,0,1,0,0
20711,18256,200000000,0,0,0,0,0,1,1,0
20712,18257,200000000,0,0,0,0,0,0,1,0
20713,18258,200000000,0,0,0,0,0,0,0,0
20726,18271,200000000,0,0,0,0,0,1,0,0
20727,18272,200000000,0,0,0,0,0,1,1,0
20729,18274,200000000,0,0,0,0,0,1,0,0
20732,18277,200000000,0,0,0,0,0,1,1,0
20733,18278,200000000,0,0,0,0,0,1,0,0
20736,18281,200000000,0,0,0,0,0,1,1,0
20738,18283,200000000,0,0,0,0,0,1,0,0
20740,18285,200000000,0,0,0,0,0,1,1,0
20741,18286,200000000,0,0,0,0,0,0,0,0
20755,18300,200000000,0,0,0,0,0,1,0,0
20756,18301,200000000,0,0,0,0,0,1,1,0
20758,18303,200000000,0,0,0,0,0,1,0,0
20760,18305,200000000,0,0,0,0,0,1,1,0
20762,18307,200000000,0,0,0,0,0,1,0,0
20765,18310,200000000,0,0,0,0,0,1,1,0
20767,18312,200000000,0,0,0,0,0,1,0,0
20769,18314,200000000,0,0,0,0,0,1,1,0
20770,18315,200000000,0,0,0,0,0,0,0,0
20784,18329,200000000,0,0,0,0,0,1,0,0
20785,18330,200000000,0,0,0,0,0,1,1,0
20787,18332,200000000,0,0,0,0,0,1,0,0
20789,18334,200000000,0,0,0,0,0,1,1,0
20791,18336,200000000,0,0,0,0,0,1,0,0
20794,18339,200000000,0,0,0,0,0,1,1,0
20795,18340,200000000,0,0,0,0,0,1,0,0
20798,18343,200000000,0,0,0,0,0,1,1,0
20799,18344,200000000,0,0,0,0,0,0,0,0
20813,18358,200000000,0,0,0,0,0,1,0,0
20814,18359,200000000,0,0,0,0,0,1,1,0
20815,18360,200000000,0,0,0,0,0,1,0,0
20818,18363,200000000,0,0,0,0,0,1,1,0
20820,18365,200000000,0,0,0,0,0,1,0,0
20822,18367,200000000,0,0,0,0,0,1,1,0
20824,18369,200000000,0,0,0,0,0,1,0,0
20826,18371,200000000,0,0,0,0,0,1,1,0
20827,18372,200000000,0,0,0,0,0,0,0,0
20842,18387,200000000,0,0,0,0,0,1,0,0
20843,18388,200000000,0,0,0,0,0,1,1,0
20844,18389,200000000,0,0,0,0,0,1,0,0
20845,18390,200000000,0,0,0,0,0,0,0,0
20846,18391,200000000,0,0,0,0,0,1,0,0
20847,18392,200000000,0,0,0,0,0,1,1,0
20849,18394,200000000,0,0,0,0,0,1,0,0
20851,18396,200000000,0,0,0,0,0,1,1,0
20853,18398,200000000,0,0,0,0,0,1,0,0
20855,18400,200000000,0,0,0,0,0,1,1,0
20856,18401,200000000,0,0,0,0,0,0,1,0
20857,18402,200000000,0,0,0,0,0,0,0,0
20870,18415,200000000,0,0,0,0,0,1,0,0
20871,18416,200000000,0,0,0,0,0,1,1,0
20873,18418,200000000,0,0,0,0,0,1,0,0
20876,18421,200000000,0,0,0,0,0,1,1,0
20877,18422,200000000,0,0,0,0,0,1,0,0
20880,18425,200000000,0,0,0,0,0,1,1,0
20882,18427,200000000,0,0,0,0,0,1,0,0
20884,18429,200000000,0,0,0,0,0,1,1,0
20885,18430,200000000,0,0,0,0,0,0,0,0
20899,18444,200000000,0,0,0,0,0,1,0,0
20900,18445,200000000,0,0,0,0,0,1,1,0
20902,18447,200000000,0,0,0,0,0,1,0,0
20905,18450,200000000,0,0,0,0,0,1,1,0
20906,18451,200000000,0,0,0,0,0,1,0,0
20909,18454,200000000,0,0,0,0,0,1,1,0
20911,18456,200000000,0,0,0,0,0,1,0,0
20913,18458,200000000,0,0,0,0,0,1,1,0
20914,18459,200000000,0,0,0,0,0,0,0,0
20928,18473,200000000,0,0,0,0,0,1,0,0
20929,18474,200000000,0,0,0,0,0,1,1,0
20931,18476,200000000,0,0,0,0,0,1,0,0
20933,18478,200000000,0,0,0,0,0,1,1,0
20935,18480,200000000,0,0,0,0,0,1,0,0
20938,18483,200000000,0,0,0,0,0,1,1,0
20939,18484,200000000,0,0,0,0,0,1,0,0
20942,18487,200000000,0,0,0,0,0,1,1,0
20943,18488,200000000,0,0,0,0,0,0,0,0
20957,18502,200000000,0,0,0,0,0,1,0,0
20958,18503,200000000,0,0,0,0,0,1,1,0
20959,18504,200000000,0,0,0,0,0,1,0,0
20962,18507,200000000,0,0,0,0,0,1,1,0
20964,18509,200000000,0,0,0,0,0,1,0,0
20966,18511,200000000,0,0,0,0,0,1,1,0
20968,18513,200000000,0,0,0,0,0,1,0,0
20970,18515,200000000,0,0,0,0,0,1,1,0
20971,18516,200000000,0,0,0,0,0,0,0,0
20985,18530,200000000,0,0,0,0,0,1,0,0
20986,18531,200000000,0,0,0,0,0,1,1,0
20988,18533,200000000,0,0,0,0,0,1,0,0
20989,18534,200000000,0,0,0,0,0,0,0,0
20990,18535,200000000,0,0,0,0,0,1,0,0
20991,18536,200000000,0,0,0,0,0,1,1,0
20993,18538,200000000,0,0,0,0,0,1,0,0
20995,18540,200000000,0,0,0,0,0,1,1,0
20997,18542,200000000,0,0,0,0,0,1,0,0
20999,18544,200000000,0,0,0,0,0,1,1,0
21000,18545,200000000,0,0,0,0,0,0,1,0
21001,18546,200000000,0,0,0,0,0,0,0,0
21014,18559,200000000,0,0,0,0,0,1,0,0
21015,18560,200000000,0,0,0,0,0,1,1,0
21017,18562,200000000,0,0,0,0,0,1,0,0
21020,18565,200000000,0,0,0,0,0,1,1,0
21021,18566,200000000,0,0,0,0,0,1,0,0
21024,18569,200000000,0,0,0,0,0,1,1,0
21026,18571,200000000,0,0,0,0,0,1,0,0
21028,18573,200000000,0,0,0,0,0,1,1,0
21029,18574,200000000,0,0,0,0,0,0,0,0
21043,18588,200000000,0,0,0,0,0,1,0,0
21044,18589,200000000,0,0,0,0,0,1,1,0
21046,18591,200000000,0,0,0,0,0,1,0,0
21048,18593,200000000,0,0,0,0,0,1,1,0
21050,18595,200000000,0,0,0,0,0,1,0,0
21053,18598,200000000,0,0,0,0,0,1,1,0
21055,18600,200000000,0,0,0,0,0,1,0,0
21057,18602,200000000,0,0,0,0,0,1,1,0
21058,18603,200000000,0,0,0,0,0,0,0,0
21072,18617,200000000,0,0,0,0,0,1,0,0
21073,18618,200000000,0,0,0,0,0,1,1,0
21075,18620,200000000,0,0,0,0,0,1,0,0
21077,18622,200000000,0,0,0,0,0,1,1,0
21079,18624,200000000,0,0,0,0,0,1,0,0
21082,18627,200000000,0,0,0,0,0,1,1,0
21083,18628,200000000,0,0,0,0,0,1,0,0
21086,18631,200000000,0,0,0,0,0,0,1,0
21087,18632,200000000,0,0,0,0,0,0,0,0
21101,18646,200000000,0,0,0,0,0,1,0,0
21102,18647,200000000,0,0,0,0,0,1,1,0
21103,18648,200000000,0,0,0,0,0,1,0,0
21104,18649,200000000,0,0,0,0,0,0,0,0
21105,18650,200000000,0,0,0,0,0,1,0,0
21106,18651,200000000,0,0,0,0,0,1,1,0
21108,18653,200000000,0,0,0,0,0,1,0,0
21110,18655,200000000,0,0,0,0,0,1,1,0
21112,18657,200000000,0,0,0,0,0,1,0,0
21114,18659,200000000,0,0,0,0,0,1,1,0
21115,18660,200000000,0,0,0,0,0,0,1,0
21116,18661,200000000,0,0,0,0,0,0,0,0
21129,18674,200000000,0,0,0,0,0,1,0,0
21130,18675,200000000,0,0,0,0,0,1,1,0
21132,18677,200000000,0,0,0,0,0,1,0,0
21133,18678,200000000,0,0,0,0,0,0,0,0
21134,18679,200000000,0,0,0,0,0,1,0,0
21135,18680,200000000,0,0,0,0,0,1,1,0
21137,18682,200000000,0,0,0,0,0,1,0,0
21139,18684,200000000,0,0,0,0,0,1,1,0
21141,18686,200000000,0,0,0,0,0,1,0,0
21143,18688,200000000,0,0,0,0,0,1,1,0
21144,18689,200000000,0,0,0,0,0,0,1,0
21145,18690,200000000,0,0,0,0,0,0,0,0
21158,18703,200000000,0,0,0,0,0,1,0,0
21159,18704,200000000,0,0,0,0,0,1,1,0
21161,18706,200000000,0,0,0,0,0,1,0,0
21164,18709,200000000,0,0,0,0,0,1,1,0
21165,18710,200000000,0,0,0,0,0,1,0,0
21168,18713,200000000,0,0,0,0,0,1,1,0
21170,18715,200000000,0,0,0,0,0,1,0,0
21172,18717,200000000,0,0,0,0,0,1,1,0
21173,18718,200000000,0,0,0,0,0,0,0,0
21187,18732,200000000,0,0,0,0,0,1,0,0
21188,18733,200000000,0,0,0,0,0,1,1,0
21190,18735,200000000,0,0,0,0,0,1,0,0
21192,18737,200000000,0,0,0,0,0,1,1,0
21194,18739,200000000,0,0,0,0,0,1,0,0
21197,18742,200000000,0,0,0,0,0,1,1,0
21199,18744,200000000,0,0,0,0,0,1,0,0
21201,18746,200000000,0,0,0,0,0,1,1,0
21202,18747,200000000,0,0,0,0,0,0,0,0
21216,18761,200000000,0,0,0,0,0,1,0,0
21217,18762,200000000,0,0,0,0,0,1,1,0
21219,18764,200000000,0,0,0,0,0,1,0,0
21221,18766,200000000,0,0,0,0,0,1,1,0
21223,18768,200000000,0,0,0,0,0,1,0,0
21226,18771,200000000,0,0,0,0,0,1,1,0
21227,18772,200000000,0,0,0,0,0,1,0,0
21230,18775,200000000,0,0,0,0,0,1,1,0
21231,18776,200000000,0,0,0,0,0,0,0,0
21245,18790,200000000,0,0,0,0,0,1,0,0
21246,18791,200000000,0,0,0,0,0,1,1,0
21247,18792,200000000,0,0,0,0,0,1,0,0
21250,18795,200000000,0,0,0,0,0,1,1,0
21252,18797,200000000,0,0,0,0,0,1,0,0
21254,18799,200000000,0,0,0,0,0,1,1,0
21256,18801,200000000,0,0,0,0,0,1,0,0
21258,18803,200000000,0,0,0,0,0,1,1,0
21259,18804,200000000,0,0,0,0,0,0,1,0
21260,18805,200000000,0,0,0,0,0,0,0,0
21274,18819,200000000,0,0,0,0,0,1,0,0
21275,18820,200000000,0,0,0,0,0,1,1,0
21276,18821,200000000,0,0,0,0,0,1,0,0
21277,18822,200000000,0,0,0,0,0,0,0,0
21278,18823,200000000,0,0,0,0,0,1,0,0
21279,18824,200000000,0,0,0,0,0,1,1,0
21281,18826,200000000,0,0,0,0,0,1,0,0
21283,18828,200000000,0,0,0,0,0,1,1,0
21285,18830,200000000,0,0,0,0,0,1,0,0
21287,18832,200000000,0,0,0,0,0,1,1,0
21288,18833,200000000,0,0,0,0,0,0,1,0
21289,18834,200000000,0,0,0,0,0,0,0,0
21302,18847,200000000,0,0,0,0,0,1,0,0
21303,18848,200000000,0,0,0,0,0,1,1,0
21305,18850,200000000,0,0,0,0,0,1,0,0
21308,18853,200000000,0,0,0,0,0,1,1,0
21309,18854,200000000,0,0,0,0,0,1,0,0
21312,18857,200000000,0,0,0,0,0,1,1,0
21314,18859,200000000,0,0,0,0,0,1,0,0
21316,18861,200000000,0,0,0,0,0,1,1,0
21317,18862,200000000,0,0,0,0,0,0,0,0
21331,18876,200000000,0,0,0,0,0,1,0,0
21332,18877,200000000,0,0,0,0,0,1,1,0
21334,18879,200000000,0,0,0,0,0,1,0,0
21336,18881,200000000,0,0,0,0,0,1,1,0
21338,18883,200000000,0,0,0,0,0,1,0,0
21341,18886,200000000,0,0,0,0,0,1,1,0
21343,18888,200000000,0,0,0,0,0,1,0,0
21345,18890,200000000,0,0,0,0,0,1,1,0
21346,18891,200000000,0,0,0,0,0,0,0,0
21360,18905,200000000,0,0,0,0,0,1,0,0
21361,18906,200000000,0,0,0,0,0,1,1,0
21363,18908,200000000,0,0,0,0,0,1,0,0
21365,18910,200000000,0,0,0,0,0,1,1,0
21367,18912,200000000,0,0,0,0,0,1,0,0
21370,18915,200000000,0,0,0,0,0,1,1,0
21371,18916,200000000,0,0,0,0,0,1,0,0
21374,18919,200000000,0,0,0,0,0,1,1,0
21375,18920,200000000,0,0,0,0,0,0,0,0
21389,18934,200000000,0,0,0,0,0,1,0,0
21390,18935,200000000,0,0,0,0,0,1,1,0
21391,18936,200000000,0,0,0,0,0,1,0,0
21392,18937,200000000,0,0,0,0,0,0,0,0
21393,18938,200000000,0,0,0,0,0,1,0,0
21394,18939,200000000,0,0,0,0,0,1,1,0
21396,18941,200000000,0,0,0,0,0,1,0,0
21398,18943,200000000,0,0,0,0,0,1,1,0
21400,18945,200000000,0,0,0,0,0,1,0,0
21402,18947,200000000,0,0,0,0,0,1,1,0
21403,18948,200000000,0,0,0,0,0,0,0,0
21418,18963,200000000,0,0,0,0,0,1,1,0
21420,18965,200000000,0,0,0,0,0,1,0,0
21421,18966,200000000,0,0,0,0,0,0,0,0
21422,18967,200000000,0,0,0,0,0,1,0,0
21423,18968,200000000,0,0,0,0,0,1,1,0
21425,18970,200000000,0,0,0,0,0,1,0,0
21427,18972,200000000,0,0,0,0,0,1,1,0
21429,18974,200000000,0,0,0,0,0,1,0,0
21431,18976,200000000,0,0,0,0,0,1,1,0
21432,18977,200000000,0,0,0,0,0,0,1,0
21433,18978,200000000,0,0,0,0,0,0,0,0
21446,18991,200000000,0,0,0,0,0,1,0,0
21447,18992,200000000,0,0,0,0,0,1,1,0
21449,18994,200000000,0,0,0,0,0,1,0,0
21452,18997,200000000,0,0,0,0,0,1,1,0
21453,18998,200000000,0,0,0,0,0,1,0,0
21456,19001,200000000,0,0,0,0,0,1,1,0
21458,19003,200000000,0,0,0,0,0,1,0,0
21460,19005,200000000,0,0,0,0,0,1,1,0
21461,19006,200000000,0,0,0,0,0,0,0,0
21475,19020,200000000,0,0,0,0,0,1,0,0
21476,19021,200000000,0,0,0,0,0,1,1,0
21478,19023,200000000,0,0,0,0,0,1,0,0
21481,19026,200000000,0,0,0,0,0,1,1,0
21482,19027,200000000,0,0,0,0,0,1,0,0
21485,19030,200000000,0,0,0,0,0,1,1,0
21487,19032,200000000,0,0,0,0,0,1,0,0
21489,19034,200000000,0,0,0,0,0,1,1,0
21490,19035,200000000,0,0,0,0,0,0,0,0
21504,19049,200000000,0,0,0,0,0,1,0,0
21505,19050,200000000,0,0,0,0,0,1,1,0
21507,19052,200000000,0,0,0,0,0,1,0,0
21509,19054,200000000,0,0,0,0,0,1,1,0
21511,19056,200000000,0,0,0,0,0,1,0,0
21514,19059,200000000,0,0,0,0,0,1,1,0
21515,19060,200000000,0,0,0,0,0,1,0,0
21518,19063,200000000,0,0,0,0,0,1,1,0
21519,19064,200000000,0,0,0,0,0,0,0,0
21533,19078,200000000,0,0,0,0,0,1,0,0
21534,19079,200000000,0,0,0,0,0,1,1,0
21535,19080,200000000,0,0,0,0,0,1,0,0
21538,19083,200000000,0,0,0,0,0,1,1,0
21540,19085,200000000,0,0,0,0,0,1,0,0
21542,19087,200000000,0,0,0,0,0,1,1,0
21544,19089,200000000,0,0,0,0,0,1,0,0
21546,19091,200000000,0,0,0,0,0,1,1,0
21547,19092,200000000,0,0,0,0,0,0,1,0
21548,19093,200000000,0,0,0,0,0,0,0,0
21561,19106,200000000,0,0,0,0,0,1,0,0
21562,19107,200000000,0,0,0,0,0,1,1,0
21564,19109,200000000,0,0,0,0,0,1,0,0
21565,19110,200000000,0,0,0,0,0,0,0,0
21566,19111,200000000,0,0,0,0,0,1,0,0
21567,19112,200000000,0,0,0,0,0,1,1,0
21569,19114,200000000,0,0,0,0,0,1,0,0
21571,19116,200000000,0,0,0,0,0,1,1,0
21573,19118,200000000,0,0,0,0,0,1,0,0
21575,19120,200000000,0,0,0,0,0,1,1,0
21576,19121,200000000,0,0,0,0,0,0,1,0
21577,19122,200000000,0,0,0,0,0,0,0,0
21590,19135,200000000,0,0,0,0,0,1,0,0
21591,19136,200000000,0,0,0,0,0,1,1,0
21593,19138,200000000,0,0,0,0,0,1,0,0
21596,19141,200000000,0,0,0,0,0,1,1,0
21597,19142,200000000,0,0,0,0,0,1,0,0
21600,19145,200000000,0,0,0,0,0,1,1,0
21602,19147,200000000,0,0,0,0,0,1,0,0
21604,19149,200000000,0,0,0,0,0,1,1,0
21605,19150,200000000,0,0,0,0,0,0,0,0
21619,19164,200000000,0,0,0,0,0,1,0,0
21620,19165,200000000,0,0,0,0,0,1,1,0
21622,19167,200000000,0,0,0,0,0,1,0,0
21624,19169,200000000,0,0,0,0,0,1,1,0
21626,19171,200000000,0,0,0,0,0,1,0,0
21629,19174,200000000,0,0,0,0,0,1,1,0
21631,19176,200000000,0,0,0,0,0,1,0,0
21633,19178,200000000,0,0,0,0,0,1,1,0
21634,19179,200000000,0,0,0,0,0,0,0,0
21648,19193,200000000,0,0,0,0,0,1,0,0
21649,19194,200000000,0,0,0,0,0,1,1,0
21651,19196,200000000,0,0,0,0,0,1,0,0
21653,19198,200000000,0,0,0,0,0,1,1,0
21655,19200,200000000,0,0,0,0,0,1,0,0
21658,19203,200000000,0,0,0,0,0,1,1,0
21659,19204,200000000,0,0,0,0,0,1,0,0
21662,19207,200000000,0,0,0,0,0,1,1,0
21663,19208,200000000,0,0,0,0,0,0,0,0
21677,19222,200000000,0,0,0,0,0,1,0,0
21678,19223,200000000,0,0,0,0,0,1,1,0
21679,19224,200000000,0,0,0,0,0,1,0,0
21682,19227,200000000,0,0,0,0,0,1,1,0
21684,19229,200000000,0,0,0,0,0,1,0,0
21686,19231,200000000,0,0,0,0,0,1,1,0
21688,19233,200000000,0,0,0,0,0,1,0,0
21690,19235,200000000,0,0,0,0,0,1,1,0
21691,19236,200000000,0,0,0,0,0,0,1,0
21692,19237,200000000,0,0,0,0,0,0,0,0
21705,19250,200000000,0,0,0,0,0,1,0,0
21706,19251,200000000,0,0,0,0,0,1,1,0
21708,19253,200000000,0,0,0,0,0,1,0,0
21709,19254,200000000,0,0,0,0,0,0,0,0
21710,19255,200000000,0,0,0,0,0,1,0,0
21711,19256,200000000,0,0,0,0,0,1,1,0
21713,19258,200000000,0,0,0,0,0,1,0,0
21715,19260,200000000,0,0,0,0,0,1,1,0
21717,19262,200000000,0,0,0,0,0,1,0,0
21719,19264,200000000,0,0,0,0,0,1,1,0
21720,19265,200000000,0,0,0,0,0,0,1,0
21721,19266,200000000,0,0,0,0,0,0,0,0
21734,19279,200000000,0,0,0,0,0,1,0,0
21735,19280,200000000,0,0,0,0,0,1,1,0
21737,19282,200000000,0,0,0,0,0,1,0,0
21740,19285,200000000,0,0,0,0,0,1,1,0
21741,19286,200000000,0,0,0,0,0,1,0,0
21744,19289,200000000,0,0,0,0,0,1,1,0
21746,19291,200000000,0,0,0,0,0,1,0,0
21748,19293,200000000,0,0,0,0,0,1,1,0
21749,19294,200000000,0,0,0,0,0,0,0,0
21763,19308,200000000,0,0,0,0,0,1,0,0
21764,19309,200000000,0,0,0,0,0,1,1,0
21766,19311,200000000,0,0,0,0,0,1,0,0
21768,19313,200000000,0,0,0,0,0,1,1,0
21770,19315,200000000,0,0,0,0,0,1,0,0
21773,19318,200000000,0,0,0,0,0,1,1,0
21775,19320,200000000,0,0,0,0,0,1,0,0
21777,19322,200000000,0,0,0,0,0,1,1,0
21778,19323,200000000,0,0,0,0,0,0,0,0
21792,19337,200000000,0,0,0,0,0,1,0,0
21793,19338,200000000,0,0,0,0,0,1,1,0
21795,19340,200000000,0,0,0,0,0,1,0,0
21797,19342,200000000,0,0,0,0,0,1,1,0
21799,19344,200000000,0,0,0,0,0,1,0,0
21801,19346,200000000,0,0,0,0,0,1,1,0
21803,19348,200000000,0,0,0,0,0,1,0,0
21805,19350,200000000,0,0,0,0,0,1,1,0
21806,19351,200000000,0,0,0,0,0,0,1,0
21807,19352,200000000,0,0,0,0,0,0,0,0
21821,19366,200000000,0,0,0,0,0,1,0,0
21822,19367,200000000,0,0,0,0,0,1,1,0
21823,19368,200000000,0,0,0,0,0,1,0,0
21824,19369,200000000,0,0,0,0,0,0,0,0
21825,19370,200000000,0,0,0,0,0,1,0,0
21826,19371,200000000,0,0,0,0,0,1,1,0
21828,19373,200000000,0,0,0,0,0,1,0,0
21830,19375,200000000,0,0,0,0,0,1,1,0
21832,19377,200000000,0,0,0,0,0,1,0,0
21834,19379,200000000,0,0,0,0,0,1,1,0
21835,19380,200000000,0,0,0,0,0,0,1,0
21836,19381,200000000,0,0,0,0,0,0,0,0
21850,19395,200000000,0,0,0,0,0,1,1,0
21852,19397,200000000,0,0,0,0,0,1,0,0
21853,19398,200000000,0,0,0,0,0,0,0,0
21854,19399,200000000,0,0,0,0,0,1,0,0
21855,19400,200000000,0,0,0,0,0,1,1,0
21857,19402,200000000,0,0,0,0,0,1,0,0
21859,19404,200000000,0,0,0,0,0,1,1,0
21861,19406,200000000,0,0,0,0,0,1,0,0
21863,19408,200000000,0,0,0,0,0,1,1,0
21864,19409,200000000,0,0,0,0,0,0,1,0
21865,19410,200000000,0,0,0,0,0,0,0,0
21878,19423,200000000,0,0,0,0,0,1,0,0
21879,19424,200000000,0,0,0,0,0,1,1,0
21881,19426,200000000,0,0,0,0,0,1,0,0
21884,19429,200000000,0,0,0,0,0,1,1,0
21885,19430,200000000,0,0,0,0,0,1,0,0
21888,19433,200000000,0,0,0,0,0,1,1,0
21890,19435,200000000,0,0,0,0,0,1,0,0
21892,19437,200000000,0,0,0,0,0,1,1,0
21893,19438,200000000,0,0,0,0,0,0,0,0
21907,19452,200000000,0,0,0,0,0,1,0,0
21908,19453,200000000,0,0,0,0,0,1,1,0
21910,19455,200000000,0,0,0,0,0,1,0,0
21912,19457,200000000,0,0,0,0,0,1,1,0
21914,19459,200000000,0,0,0,0,0,1,0,0
21917,19462,200000000,0,0,0,0,0,1,1,0
21919,19464,200000000,0,0,0,0,0,1,0,0
21921,19466,200000000,0,0,0,0,0,1,1,0
21922,19467,200000000,0,0,0,0,0,0,0,0
21936,19481,200000000,0,0,0,0,0,1,0,0
21937,19482,200000000,0,0,0,0,0,1,1,0
21939,19484,200000000,0,0,0,0,0,1,0,0
21941,19486,200000000,0,0,0,0,0,1,1,0
21943,19488,200000000,0,0,0,0,0,1,0,0
21945,19490,200000000,0,0,0,0,0,1,1,0
21947,19492,200000000,0,0,0,0,0,1,0,0
21949,19494,200000000,0,0,0,0,0,1,1,0
21951,19496,200000000,0,0,0,0,0,0,0,0
21965,19510,200000000,0,0,0,0,0,1,0,0
21966,19511,200000000,0,0,0,0,0,1,1,0
21967,19512,200000000,0,0,0,0,0,1,0,0
21970,19515,200000000,0,0,0,0,0,1,1,0
21972,19517,200000000,0,0,0,0,0,1,0,0
21974,19519,200000000,0,0,0,0,0,1,1,0
21976,19521,200000000,0,0,0,0,0,1,0,0
21978,19523,200000000,0,0,0,0,0,1,1,0
21979,19524,200000000,0,0,0,0,0,0,1,0
21980,19525,200000000,0,0,0,0,0,0,0,0
21993,19538,200000000,0,0,0,0,0,1,0,0
21994,19539,200000000,0,0,0,0,0,1,1,0
21996,19541,200000000,0,0,0,0,0,1,0,0
21997,19542,200000000,0,0,0,0,0,0,0,0
21998,19543,200000000,0,0,0,0,0,1,0,0
21999,19544,200000000,0,0,0,0,0,1,1,0
22001,19546,200000000,0,0,0,0,0,1,0,0
22003,19548,200000000,0,0,0,0,0,1,1,0
22005,19550,200000000,0,0,0,0,0,1,0,0
22007,19552,200000000,0,0,0,0,0,1,1,0
22008,19553,200000000,0,0,0,0,0,0,1,0
